#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2017,6,1,13,30,86,6.5,8.3,99,99,99,999,1017,27,27.8,22.4,99,99
2017,6,1,13,40,91,6.9,8.6,1.48,7.69,5.3,112,1016.9,27,27.8,22.5,99,99
2017,6,1,13,50,84,7,9,99,99,99,999,1016.9,27,27.8,22.5,99,99
2017,6,1,14,0,84,7.2,8.8,99,99,99,999,9999,27,27.8,22.4,99,99
2017,6,1,14,10,80,6.9,8.2,99,99,99,999,1016.8,27,27.8,22.3,99,99
2017,6,1,14,20,79,7,8.9,99,99,99,999,1016.7,27.1,27.8,22.4,99,99
2017,6,1,14,30,78,6.6,7.8,99,99,99,999,1016.7,27,27.8,22.3,99,99
2017,6,1,14,40,79,6.6,8.9,1.45,6.25,5.05,106,1016.7,27.1,27.8,22.6,99,99
2017,6,1,14,50,80,6.2,7.5,99,99,99,999,1016.7,27.1,27.8,22.7,99,99
2017,6,1,15,0,80,6.2,8.6,99,99,99,999,1016.6,27.1,27.8,22.5,99,99
2017,6,1,15,10,78,6.2,7.5,99,99,99,999,1016.5,27.1,27.9,22.6,99,99
2017,6,1,15,20,80,6.5,8.1,99,99,99,999,1016.4,27.1,27.9,22.7,99,99
2017,6,1,15,30,75,6.7,8.4,99,99,99,999,1016.4,27.2,27.9,22.9,99,99
2017,6,1,15,40,75,6.6,8.6,1.41,6.25,5.17,105,1016.4,27.1,27.9,22.7,99,99
2017,6,1,15,50,72,6.5,7.9,99,99,99,999,1016.4,27.2,28,22.9,99,99
2017,6,1,16,0,71,6.9,8.5,99,99,99,999,1016.3,27.2,28,22.7,99,99
2017,6,1,16,10,74,6.5,8.2,99,99,99,999,1016.3,27.3,28,22.8,99,99
2017,6,1,16,20,72,6.2,8,99,99,99,999,1016.2,27.3,28,22.8,99,99
2017,6,1,16,30,74,6.9,8.7,99,99,99,999,9999,27.3,28,22.6,99,99
2017,6,1,16,40,72,6.9,8.7,1.29,7.14,5.17,106,1016,27.3,28,22.8,99,99
2017,6,1,16,50,75,6.7,8.4,99,99,99,999,1016,27.3,28,23,99,99
2017,6,1,17,0,78,6.2,7.6,99,99,99,999,1015.9,27.3,28,23.2,99,99
2017,6,1,17,10,81,6.6,8.3,99,99,99,999,1015.9,27.3,28,23.2,99,99
2017,6,1,17,20,71,7.2,8.7,99,99,99,999,1015.6,27.2,28,23.2,99,99
2017,6,1,17,30,79,6.8,8.4,99,99,99,999,1015.6,27.3,27.9,23.5,99,99
2017,6,1,17,40,84,7.1,8.6,1.32,5.56,5.17,77,1015.5,27.2,27.9,23.2,99,99
2017,6,1,17,50,83,7,8.7,99,99,99,999,1015.5,27.4,27.9,23,99,99
2017,6,1,18,0,85,7.3,8.8,99,99,99,999,1015.4,27.4,27.9,22.8,99,99
2017,6,1,18,10,89,7.5,9.6,99,99,99,999,1015.3,27.4,27.9,22.5,99,99
2017,6,1,18,20,90,7.7,9.3,99,99,99,999,1015.2,27.4,28,22.7,99,99
2017,6,1,18,30,87,7.1,8.6,99,99,99,999,1015.3,27.5,27.9,22.9,99,99
2017,6,1,18,40,87,6.7,8.4,1.44,6.25,5.13,108,1015.3,27.4,28,22.8,99,99
2017,6,1,18,50,88,6.7,8.6,99,99,99,999,1015.4,27.4,28,22.8,99,99
2017,6,1,19,0,90,6.8,8.6,99,99,99,999,1015.3,27.5,28,23.1,99,99
2017,6,1,19,10,88,7.4,9.6,99,99,99,999,1015.2,27.4,27.9,23.2,99,99
2017,6,1,19,20,90,7.1,8.9,99,99,99,999,1015.1,27.4,27.9,23.4,99,99
2017,6,1,19,30,96,7.1,8.9,99,99,99,999,1015.1,27.4,27.9,23.2,99,99
2017,6,1,19,40,97,7.4,9,1.41,7.14,5.29,114,1015.1,27.5,28,23.2,99,99
2017,6,1,19,50,97,7.5,9.4,99,99,99,999,1015.1,27.5,28,23.3,99,99
2017,6,1,20,0,94,7.7,9.6,99,99,99,999,1015,27.5,28,23.2,99,99
2017,6,1,20,10,96,7.5,9.2,99,99,99,999,1015,27.5,28,23.3,99,99
2017,6,1,20,20,94,7.4,9.3,99,99,99,999,1015,27.5,28,23.3,99,99
2017,6,1,20,30,96,7.6,9.2,99,99,99,999,1015,27.5,28,23.1,99,99
2017,6,1,20,40,95,7.1,9,1.53,7.14,5.39,113,1015,27.5,28,23.4,99,99
2017,6,1,20,50,87,7.3,8.6,99,99,99,999,1015,27.4,28,23.6,99,99
2017,6,1,21,0,88,7.5,9.2,99,99,99,999,1015.1,27.4,28,23.6,99,99
2017,6,1,21,10,90,7.2,8.6,99,99,99,999,1015.3,27.3,28,23.4,99,99
2017,6,1,21,20,87,7.5,9.6,99,99,99,999,1015.4,27.4,28,23.5,99,99
2017,6,1,21,30,89,7.7,9.6,99,99,99,999,1015.5,27.4,28,23.4,99,99
2017,6,1,21,40,89,7.5,9.2,1.53,5.88,5.27,100,1015.5,27.3,28,23.2,99,99
2017,6,1,21,50,87,7.3,9,99,99,99,999,1015.6,27.3,27.9,23.2,99,99
2017,6,1,22,0,90,7,9,99,99,99,999,1015.8,27.3,27.9,23.3,99,99
2017,6,1,22,10,85,7.1,8.5,99,99,99,999,9999,27.4,28,23.5,99,99
2017,6,1,22,20,87,7.5,9,99,99,99,999,1016.2,27.4,27.9,23.5,99,99
2017,6,1,22,30,88,7.4,8.9,99,99,99,999,1016.2,27.3,27.9,23.3,99,99
2017,6,1,22,40,92,6.9,8.2,1.53,5.88,5.23,95,1016.3,27.4,27.9,23.5,99,99
2017,6,1,22,50,88,6.9,8.4,99,99,99,999,1016.4,27.4,27.9,23.7,99,99
2017,6,1,23,0,90,6.7,8.4,99,99,99,999,1016.5,27.4,27.9,23.6,99,99
2017,6,1,23,10,86,6.6,8.4,99,99,99,999,1016.6,27.4,27.9,23.6,99,99
2017,6,1,23,20,90,6.6,8.1,99,99,99,999,1016.8,27.4,27.9,23.5,99,99
2017,6,1,23,30,90,6.8,8.1,99,99,99,999,1016.8,27.3,27.9,23.4,99,99
2017,6,1,23,40,88,6.7,8.1,1.5,6.67,5.24,111,1016.9,27.3,27.9,23.5,99,99
2017,6,1,23,50,88,6.4,7.7,99,99,99,999,1017,27.4,27.9,23.7,99,99
2017,6,2,0,0,85,6.3,8.4,99,99,99,999,1017.1,27.4,27.9,23.9,99,99
2017,6,2,0,10,82,6.9,8.5,99,99,99,999,9999,27.4,27.9,23.8,99,99
2017,6,2,0,20,85,7.1,8.9,99,99,99,999,1017.1,27.4,27.9,24,99,99
2017,6,2,0,30,85,7.3,8.9,99,99,99,999,1017.1,27.4,27.9,23.8,99,99
2017,6,2,0,40,91,7.4,9,1.52,7.14,5.18,110,1017.2,27.5,27.9,23.8,99,99
2017,6,2,0,50,91,7.8,9.3,99,99,99,999,1017.3,27.5,27.9,23.8,99,99
2017,6,2,1,0,91,7.6,9,99,99,99,999,1017.3,27.5,27.8,23.8,99,99
2017,6,2,1,10,90,7.6,9.4,99,99,99,999,1017.3,27.4,27.8,23.8,99,99
2017,6,2,1,20,90,7.8,9.3,99,99,99,999,1017.2,27.4,27.8,23.9,99,99
2017,6,2,1,30,91,7.2,8.6,99,99,99,999,1017.2,27.4,27.8,24,99,99
2017,6,2,1,40,88,7.4,9.2,1.5,7.14,5.26,119,1017.2,27.4,27.8,24,99,99
2017,6,2,1,50,89,7.7,9.7,99,99,99,999,1017,27.4,27.8,24,99,99
2017,6,2,2,0,86,8.1,10,99,99,99,999,1017.1,27.4,27.8,24.2,99,99
2017,6,2,2,10,88,8,9.7,99,99,99,999,1017.1,27.3,27.8,24,99,99
2017,6,2,2,20,87,8.3,10.1,99,99,99,999,1016.9,27.3,27.8,23.8,99,99
2017,6,2,2,30,87,8.4,10.8,99,99,99,999,1016.8,27.4,27.8,23.8,99,99
2017,6,2,2,40,87,9.4,11.4,1.52,7.69,5.1,117,1016.9,27,27.8,24.6,99,99
2017,6,2,2,50,86,8.8,10.6,99,99,99,999,1016.8,26.7,27.8,24.5,99,99
2017,6,2,3,0,86,8.3,10.2,99,99,99,999,1016.8,26.6,27.8,24.4,99,99
2017,6,2,3,10,82,7.1,8.9,99,99,99,999,1016.8,26.5,27.8,24,99,99
2017,6,2,3,20,85,7.6,10.2,99,99,99,999,9999,26.8,27.8,23.9,99,99
2017,6,2,3,30,87,8.4,10.1,99,99,99,999,9999,26.9,27.8,23.7,99,99
2017,6,2,3,40,80,7.9,9.5,1.47,6.67,5.11,115,1016.3,26.8,27.8,24,99,99
2017,6,2,3,50,82,7.5,9.1,99,99,99,999,1016.2,26.6,27.8,24.1,99,99
2017,6,2,4,0,82,7.4,8.8,99,99,99,999,1016.2,26.7,27.8,24.2,99,99
2017,6,2,4,10,86,7.4,9,99,99,99,999,1016.2,26.7,27.8,24.3,99,99
2017,6,2,4,20,79,6.6,8.1,99,99,99,999,1015.9,26.7,27.8,24.5,99,99
2017,6,2,4,30,82,7.1,9,99,99,99,999,1015.7,26.8,27.8,24.5,99,99
2017,6,2,4,40,85,8,9.8,1.52,6.67,5.1,117,1015.6,27,27.8,24.4,99,99
2017,6,2,4,50,93,9.4,13.7,99,99,99,999,1015.6,26.6,27.8,23.8,99,99
2017,6,2,5,0,106,9.8,12.1,99,99,99,999,1015.6,25.6,27.8,23.2,99,99
2017,6,2,5,10,101,7.9,9.7,99,99,99,999,1015.6,25.4,27.8,23.4,99,99
2017,6,2,5,20,91,7.3,8.7,99,99,99,999,1015.6,25.6,27.8,23.8,99,99
2017,6,2,5,30,96,7.1,9.2,99,99,99,999,1015.6,25.6,27.8,23.7,99,99
2017,6,2,5,40,105,6.2,8.1,1.57,7.69,5.12,117,9999,26,27.8,24,99,99
2017,6,2,5,50,111,7.2,9.6,99,99,99,999,1015.3,26.1,27.8,24.1,99,99
2017,6,2,6,0,112,6.8,8.9,99,99,99,999,1015.2,26.5,27.8,24.3,99,99
2017,6,2,6,10,89,9.5,12.7,99,99,99,999,1015.1,26.7,27.8,24.3,99,99
2017,6,2,6,20,92,8.9,11.1,99,99,99,999,1014.9,26.8,27.8,24.2,99,99
2017,6,2,6,30,97,9.3,11.6,99,99,99,999,1014.9,27.2,27.8,24.1,99,99
2017,6,2,6,40,96,9,11.2,1.51,6.67,4.92,118,1014.9,27.3,27.7,24.2,99,99
2017,6,2,6,50,94,9.4,11.3,99,99,99,999,1015,27.2,27.7,24.1,99,99
2017,6,2,7,0,96,8.9,11,99,99,99,999,9999,27.3,27.7,24.2,99,99
2017,6,2,7,10,101,9.5,11.5,99,99,99,999,1014.9,27.2,27.8,24,99,99
2017,6,2,7,20,101,9.4,11.5,99,99,99,999,1014.9,27.3,27.8,24.2,99,99
2017,6,2,7,30,102,9.5,11.5,99,99,99,999,1014.9,27.2,27.8,23.9,99,99
2017,6,2,7,40,103,8.9,10.8,1.58,6.67,4.97,110,1015.1,27.3,27.8,24.1,99,99
2017,6,2,7,50,102,9.3,11.3,99,99,99,999,1015.2,27.2,27.8,24.1,99,99
2017,6,2,8,0,105,9.1,11.1,99,99,99,999,1015.2,27.3,27.8,24.1,99,99
2017,6,2,8,10,103,9.4,11.7,99,99,99,999,1015.3,27.2,27.8,23.9,99,99
2017,6,2,8,20,105,9,11.2,99,99,99,999,1015.4,27.3,27.8,23.9,99,99
2017,6,2,8,30,101,8.2,10.2,99,99,99,999,1015.4,27.3,27.8,24.3,99,99
2017,6,2,8,40,99,8.3,9.8,1.74,7.14,5.13,107,1015.5,27.2,27.8,24.1,99,99
2017,6,2,8,50,103,8.5,10.6,99,99,99,999,1015.6,27.3,27.8,24,99,99
2017,6,2,9,0,104,8.6,10.6,99,99,99,999,1015.7,27.4,27.8,24.1,99,99
2017,6,2,9,10,101,9,10.8,99,99,99,999,1016,27.3,27.8,24,99,99
2017,6,2,9,20,108,8.7,11.2,99,99,99,999,1015.9,27.4,27.8,24.2,99,99
2017,6,2,9,30,105,9.5,11.8,99,99,99,999,1016.1,27.3,27.8,23.9,99,99
2017,6,2,9,40,108,9.1,11.1,1.81,6.25,5.13,103,1016.2,27.4,27.8,24,99,99
2017,6,2,9,50,102,9.4,11.5,99,99,99,999,1016.3,27.4,27.8,24,99,99
2017,6,2,10,0,104,9.9,12.3,99,99,99,999,1016.5,27.3,27.8,23.6,99,99
2017,6,2,10,10,104,9.3,11.1,99,99,99,999,1016.6,27.4,27.8,23.8,99,99
2017,6,2,10,20,101,9.3,11.2,99,99,99,999,1016.7,27.3,27.8,23.8,99,99
2017,6,2,10,30,102,9.2,11.3,99,99,99,999,1016.8,27.4,27.8,23.8,99,99
2017,6,2,10,40,102,9.3,11,1.87,7.14,5.15,119,1017,27.4,27.8,23.7,99,99
2017,6,2,10,50,105,9,10.8,99,99,99,999,1017.2,27.4,27.8,23.7,99,99
2017,6,2,11,0,103,8.8,10.6,99,99,99,999,1017.2,27.4,27.7,23.9,99,99
2017,6,2,11,10,101,8.5,10.3,99,99,99,999,1017.3,27.5,27.7,24,99,99
2017,6,2,11,20,100,8.7,10.2,99,99,99,999,1017.3,27.4,27.7,23.9,99,99
2017,6,2,11,30,93,8.7,10.6,99,99,99,999,1017.2,27.4,27.7,23.8,99,99
2017,6,2,11,40,94,7.9,9.5,1.92,6.67,5.2,106,1017.2,27.5,27.7,24,99,99
2017,6,2,11,50,91,8.3,10,99,99,99,999,1017.2,27.4,27.7,23.9,99,99
2017,6,2,12,0,93,8.2,10.2,99,99,99,999,1017.2,27.4,27.7,24,99,99
2017,6,2,12,10,91,7.9,9.4,99,99,99,999,1017.2,27.4,27.7,24.3,99,99
2017,6,2,12,20,93,7.6,9,99,99,99,999,1017.3,27.4,27.7,24.5,99,99
2017,6,2,12,30,102,8.4,10.5,99,99,99,999,1017.3,27.4,27.7,24.3,99,99
2017,6,2,12,40,105,8.6,10.4,1.89,6.67,5.22,112,1017.2,27.4,27.7,24.1,99,99
2017,6,2,12,50,105,8.4,10.6,99,99,99,999,1017.3,27.5,27.7,24.1,99,99
2017,6,2,13,0,104,8.2,9.8,99,99,99,999,1017.4,27.5,27.8,24.3,99,99
2017,6,2,13,10,103,8.4,10.3,99,99,99,999,1017.3,27.5,27.8,24.3,99,99
2017,6,2,13,20,104,8,10.3,99,99,99,999,9999,27.6,27.8,24.3,99,99
2017,6,2,13,30,109,8.5,10.3,99,99,99,999,1017.3,27.6,27.8,24.2,99,99
2017,6,2,13,40,103,8.6,10.5,1.95,7.14,5.3,114,1017.2,27.6,27.8,24,99,99
2017,6,2,13,50,109,8.3,10.4,99,99,99,999,1017.2,27.7,27.8,24.1,99,99
2017,6,2,14,0,111,8.6,10.6,99,99,99,999,1017.2,27.6,27.8,23.8,99,99
2017,6,2,14,10,110,8.5,10,99,99,99,999,1017.2,27.7,27.8,23.8,99,99
2017,6,2,14,20,106,8.4,9.8,99,99,99,999,1017.1,27.6,27.8,23.9,99,99
2017,6,2,14,30,106,8.3,10.2,99,99,99,999,1017.1,27.6,27.9,23.9,99,99
2017,6,2,14,40,104,8,9.3,1.86,7.14,5.43,121,1017,27.6,27.9,24,99,99
2017,6,2,14,50,103,8.2,9.7,99,99,99,999,1017,27.6,27.9,24,99,99
2017,6,2,15,0,104,7.7,9.2,99,99,99,999,1016.9,27.6,27.9,23.9,99,99
2017,6,2,15,10,105,7.3,9.2,99,99,99,999,1016.8,27.7,27.9,24.1,99,99
2017,6,2,15,20,100,7.4,9.4,99,99,99,999,1016.7,27.7,27.9,24.1,99,99
2017,6,2,15,30,97,7.7,11,99,99,99,999,1016.7,27.6,27.9,24.2,99,99
2017,6,2,15,40,85,8.8,10.9,1.9,7.69,5.36,120,1016.6,27.1,27.9,24.4,99,99
2017,6,2,15,50,84,8.5,10.3,99,99,99,999,1016.5,27.1,27.9,24.4,99,99
2017,6,2,16,0,79,8,10.1,99,99,99,999,1016.5,26.8,27.9,24.5,99,99
2017,6,2,16,10,77,8.1,9.7,99,99,99,999,1016.4,26.5,27.9,24.3,99,99
2017,6,2,16,20,89,8.8,10.7,99,99,99,999,1016.3,26.6,27.9,24.4,99,99
2017,6,2,16,30,104,8.2,10,99,99,99,999,1016.1,26.8,27.9,24.2,99,99
2017,6,2,16,40,104,7.5,9.6,1.79,7.14,5.16,124,1016.1,27.1,27.9,24.4,99,99
2017,6,2,16,50,96,7.6,10.5,99,99,99,999,1016.1,27,27.9,24.4,99,99
2017,6,2,17,0,96,7.3,9,99,99,99,999,1016,27.1,27.9,24.6,99,99
2017,6,2,17,10,101,7.7,10.3,99,99,99,999,1016,27.3,27.9,24.6,99,99
2017,6,2,17,20,104,8.3,10.3,99,99,99,999,1015.8,27.3,27.9,24.3,99,99
2017,6,2,17,30,104,9.1,10.8,99,99,99,999,1015.6,27.6,27.9,24.3,99,99
2017,6,2,17,40,107,9.2,10.8,1.89,7.14,5.42,121,1015.6,27.6,27.9,24.1,99,99
2017,6,2,17,50,101,9.4,11.2,99,99,99,999,1015.5,27.6,27.9,24,99,99
2017,6,2,18,0,101,9.6,11.4,99,99,99,999,1015.4,27.6,27.9,24,99,99
2017,6,2,18,10,100,9.5,11.9,99,99,99,999,1015.5,27.6,27.9,23.9,99,99
2017,6,2,18,20,103,9,11.1,99,99,99,999,1015.5,27.6,27.9,23.8,99,99
2017,6,2,18,30,104,9.1,11.3,99,99,99,999,1015.4,27.7,27.9,23.5,99,99
2017,6,2,18,40,99,9.1,10.6,2.02,6.67,5.45,106,1015.3,27.7,27.9,23.7,99,99
2017,6,2,18,50,102,8.9,10.7,99,99,99,999,1015.3,27.6,27.9,23.5,99,99
2017,6,2,19,0,98,8.7,10.5,99,99,99,999,1015.3,27.6,28,23.7,99,99
2017,6,2,19,10,97,8.9,11,99,99,99,999,1015.2,27.6,28,23.6,99,99
2017,6,2,19,20,93,8.9,10.8,99,99,99,999,1015.2,27.6,28,23.7,99,99
2017,6,2,19,30,99,8.1,10.4,99,99,99,999,1015.3,27.6,28,23.9,99,99
2017,6,2,19,40,99,8.1,10.5,2.08,7.14,5.42,120,1015.2,27.6,28,23.8,99,99
2017,6,2,19,50,101,8.5,10.3,99,99,99,999,1015.2,27.6,28,23.8,99,99
2017,6,2,20,0,99,8.3,10.6,99,99,99,999,1015.1,27.6,27.9,23.8,99,99
2017,6,2,20,10,97,7.9,9.9,99,99,99,999,1015.1,27.7,27.9,24,99,99
2017,6,2,20,20,101,8.1,9.7,99,99,99,999,1015.1,27.6,27.9,23.8,99,99
2017,6,2,20,30,100,8.7,10.7,99,99,99,999,1015.2,27.7,27.9,23.9,99,99
2017,6,2,20,40,100,8.9,10.8,2,7.69,5.66,133,1015.4,27.7,27.9,23.9,99,99
2017,6,2,20,50,98,8.8,10.8,99,99,99,999,1015.4,27.7,28,23.8,99,99
2017,6,2,21,0,93,8.9,10.7,99,99,99,999,1015.5,27.6,28,24,99,99
2017,6,2,21,10,93,8.7,10.6,99,99,99,999,1015.7,27.6,28,24,99,99
2017,6,2,21,20,92,9.3,12.1,99,99,99,999,1015.8,27.5,28,23.9,99,99
2017,6,2,21,30,91,9.4,11.3,99,99,99,999,1015.9,27.4,28,24,99,99
2017,6,2,21,40,90,9.2,11.7,2.12,7.69,5.61,124,1015.9,27.5,28,24.1,99,99
2017,6,2,21,50,93,8.8,10.7,99,99,99,999,1016.1,27.5,28,23.9,99,99
2017,6,2,22,0,94,8.6,10.2,99,99,99,999,1016.2,27.5,28,24,99,99
2017,6,2,22,10,96,9.2,12.8,99,99,99,999,1016.3,27.3,28,24.3,99,99
2017,6,2,22,20,96,9.8,13.4,99,99,99,999,9999,27.1,28,24.4,99,99
2017,6,2,22,30,102,11.9,14.8,99,99,99,999,1016.5,26.4,28,24.2,99,99
2017,6,2,22,40,101,9.9,12.9,2.02,7.14,5.19,128,1016.7,26.2,28,24.1,99,99
2017,6,2,22,50,102,9,11.5,99,99,99,999,1016.7,26.5,28,24.1,99,99
2017,6,2,23,0,101,9.4,11.9,99,99,99,999,1016.8,26.9,28,24,99,99
2017,6,2,23,10,97,9.1,10.6,99,99,99,999,1016.8,27.1,27.9,24,99,99
2017,6,2,23,20,90,8.4,10.5,99,99,99,999,1016.9,27.2,27.9,24.2,99,99
2017,6,2,23,30,91,8.2,10.3,99,99,99,999,1017,27.2,27.9,24,99,99
2017,6,2,23,40,96,8.4,11.1,2.04,7.14,5.54,120,1017.1,27.4,27.9,24,99,99
2017,6,2,23,50,97,8.2,10.2,99,99,99,999,1017.2,27.5,27.9,24.3,99,99
2017,6,3,0,0,92,8.6,10.5,99,99,99,999,1017.2,27.5,27.9,24.4,99,99
2017,6,3,0,10,92,8.7,10.2,99,99,99,999,1017.2,27.4,27.9,24.2,99,99
2017,6,3,0,20,94,8.5,10.3,99,99,99,999,1017.3,27.4,27.9,24.3,99,99
2017,6,3,0,30,94,8,10.1,99,99,99,999,1017.3,27.5,27.9,24.3,99,99
2017,6,3,0,40,96,8.2,10,2.32,7.69,5.88,127,9999,27.5,27.9,24.2,99,99
2017,6,3,0,50,100,8.7,10.5,99,99,99,999,1017.3,27.7,27.8,24,99,99
2017,6,3,1,0,98,8.2,10.4,99,99,99,999,1017.3,27.7,27.9,24.1,99,99
2017,6,3,1,10,97,8.5,10.3,99,99,99,999,1017.3,27.7,27.9,24.1,99,99
2017,6,3,1,20,96,8.4,10.9,99,99,99,999,1017.3,27.3,27.9,24.5,99,99
2017,6,3,1,30,94,8,10.4,99,99,99,999,1017.3,27.4,27.9,24.7,99,99
2017,6,3,1,40,91,9.3,12.1,2,7.14,5.55,108,1017.3,27.4,27.9,24,99,99
2017,6,3,1,50,90,9.1,11.4,99,99,99,999,1017.2,27.6,27.9,24.4,99,99
2017,6,3,2,0,90,8.9,11.1,99,99,99,999,1017.1,27.6,27.9,24.5,99,99
2017,6,3,2,10,87,9.1,11.7,99,99,99,999,1017.2,27.4,27.9,24.3,99,99
2017,6,3,2,20,91,8.8,11.2,99,99,99,999,1017.2,27.6,27.9,24.5,99,99
2017,6,3,2,30,92,9.5,11.2,99,99,99,999,1017.2,27.6,27.9,24.3,99,99
2017,6,3,2,40,92,9.5,11.6,2.23,7.69,5.7,121,1017.1,27.6,27.9,24.3,99,99
2017,6,3,2,50,92,9,11.3,99,99,99,999,1017,27.6,27.9,24.4,99,99
2017,6,3,3,0,88,9.1,11.6,99,99,99,999,1016.9,27.6,27.9,24.4,99,99
2017,6,3,3,10,89,9,11.2,99,99,99,999,1016.8,27.6,27.9,24.5,99,99
2017,6,3,3,20,93,9.4,11.6,99,99,99,999,1016.6,27.5,27.9,24.2,99,99
2017,6,3,3,30,90,9.5,11.3,99,99,99,999,1016.4,27.5,27.9,24.2,99,99
2017,6,3,3,40,92,9,11,2.09,8.33,5.61,122,9999,27.5,27.9,24.2,99,99
2017,6,3,3,50,88,9,10.8,99,99,99,999,1016.2,27.5,27.9,24.3,99,99
2017,6,3,4,0,88,9.4,11.2,99,99,99,999,1016.1,27.4,27.9,24.3,99,99
2017,6,3,4,10,90,9.8,14.4,99,99,99,999,1016,26.7,27.9,24.2,99,99
2017,6,3,4,20,89,9.5,11.3,99,99,99,999,1015.9,26.8,27.9,24.1,99,99
2017,6,3,4,30,90,9.5,11.9,99,99,99,999,1015.8,27.2,27.9,24.5,99,99
2017,6,3,4,40,88,9.8,11.8,2.21,7.69,5.7,124,1015.7,27.3,27.8,24.3,99,99
2017,6,3,4,50,87,9.8,12.1,99,99,99,999,1015.8,27.3,27.8,24.4,99,99
2017,6,3,5,0,88,9.6,11.6,99,99,99,999,1015.7,27.3,27.8,24.3,99,99
2017,6,3,5,10,87,9,11.5,99,99,99,999,1015.6,27.4,27.8,24.4,99,99
2017,6,3,5,20,87,9.4,11.3,99,99,99,999,1015.5,27.3,27.8,24.3,99,99
2017,6,3,5,30,87,9.4,11.7,99,99,99,999,1015.4,27.3,27.8,24.2,99,99
2017,6,3,5,40,89,9.9,12.7,2.1,8.33,5.53,128,1015.2,27.3,27.8,24.2,99,99
2017,6,3,5,50,92,10.1,12.8,99,99,99,999,1015.1,27.3,27.9,24.1,99,99
2017,6,3,6,0,92,10,12.3,99,99,99,999,1015.2,27.4,27.9,24.2,99,99
2017,6,3,6,10,91,9.6,11.5,99,99,99,999,1015.1,27.4,27.9,24.2,99,99
2017,6,3,6,20,91,9.3,12.3,99,99,99,999,1015.1,27.3,27.9,24.2,99,99
2017,6,3,6,30,97,9.2,11.4,99,99,99,999,1015.1,27.3,27.9,24.2,99,99
2017,6,3,6,40,88,9,11.3,2.39,7.69,5.8,118,1015.1,27.4,27.9,24.4,99,99
2017,6,3,6,50,88,9.5,11.6,99,99,99,999,1015,27.3,27.9,24.4,99,99
2017,6,3,7,0,88,9,11.2,99,99,99,999,1015.1,27.3,27.9,24.4,99,99
2017,6,3,7,10,89,9.2,11.2,99,99,99,999,1015,27.2,27.9,24.3,99,99
2017,6,3,7,20,87,8.6,10.6,99,99,99,999,1015.1,27.3,27.9,24.5,99,99
2017,6,3,7,30,86,8.6,10.7,99,99,99,999,1015.1,27.2,27.9,24.5,99,99
2017,6,3,7,40,82,8.7,11,2.22,7.69,5.83,114,1015.2,27.1,27.9,24.7,99,99
2017,6,3,7,50,94,8.4,11,99,99,99,999,1015.3,27.2,27.9,24.7,99,99
2017,6,3,8,0,91,8.6,11.2,99,99,99,999,1015.2,27.2,27.9,24.7,99,99
2017,6,3,8,10,96,9.1,11.5,99,99,99,999,1015.3,27.2,27.9,24.6,99,99
2017,6,3,8,20,98,9.4,11.5,99,99,99,999,1015.3,27.3,27.9,24.4,99,99
2017,6,3,8,30,99,9.3,11.7,99,99,99,999,1015.4,27.4,27.9,24.5,99,99
2017,6,3,8,40,97,9.9,12.1,2.31,7.14,5.74,127,1015.5,27.3,27.9,24.3,99,99
2017,6,3,8,50,98,9.6,11.8,99,99,99,999,1015.6,27.3,27.9,24.3,99,99
2017,6,3,9,0,99,9.5,11.3,99,99,99,999,1015.6,27.2,27.8,24.1,99,99
2017,6,3,9,10,94,9.3,11.5,99,99,99,999,9999,27.2,27.9,24.1,99,99
2017,6,3,9,20,93,9.2,11.5,99,99,99,999,1015.8,27.2,27.9,24.1,99,99
2017,6,3,9,30,93,9.6,11.9,99,99,99,999,1015.9,27.3,27.9,24.1,99,99
2017,6,3,9,40,90,9.7,11.5,2.11,7.14,5.7,110,1015.8,27.2,27.8,24.1,99,99
2017,6,3,9,50,89,9.6,11.7,99,99,99,999,9999,27.2,27.8,23.9,99,99
2017,6,3,10,0,89,9.2,11.2,99,99,99,999,1016.1,27.3,27.8,24,99,99
2017,6,3,10,10,89,9.3,11.7,99,99,99,999,1016.2,27.2,27.8,24,99,99
2017,6,3,10,20,88,9,11.6,99,99,99,999,1016.3,27.3,27.8,24,99,99
2017,6,3,10,30,86,9.1,10.7,99,99,99,999,1016.4,27.3,27.8,24,99,99
2017,6,3,10,40,85,9.7,11.9,2.21,7.69,5.94,124,1016.5,27.4,27.8,24.1,99,99
2017,6,3,10,50,85,9.9,11.9,99,99,99,999,1016.6,27.4,27.8,24.2,99,99
2017,6,3,11,0,85,10,12.2,99,99,99,999,1016.7,27.4,27.8,24.3,99,99
2017,6,3,11,10,90,10,12.1,99,99,99,999,9999,27.3,27.8,24,99,99
2017,6,3,11,20,91,10.4,12.5,99,99,99,999,1016.8,27.3,27.8,23.8,99,99
2017,6,3,11,30,89,10,12.3,99,99,99,999,1016.8,27.4,27.8,24,99,99
2017,6,3,11,40,92,10.4,13.6,2.37,7.14,5.85,112,1016.9,27.4,27.8,23.9,99,99
2017,6,3,11,50,90,10,13.3,99,99,99,999,1017,27.4,27.8,24,99,99
2017,6,3,12,0,90,10.4,12.6,99,99,99,999,1017.1,27.4,27.9,23.8,99,99
2017,6,3,12,10,93,10,12.4,99,99,99,999,1017.2,27.4,27.9,23.8,99,99
